MLN_MID,IMDbMovieID,MovieName,MovieYear,MovieRating,MovieGenreList
4682,tt0844286,The Brothers Bloom,2008,6.80,"Adventure,Comedy,Drama"
4683,tt0846308,Kit Kittredge: An American Girl,2008,6.60,"Drama,Family"
4684,tt0848281,The Deal,2008,5.70,"Comedy,Romance"
4685,tt0852713,The House Bunny,2008,5.50,"Comedy,Romance"
4686,tt0853157,The Upsetter: The Life and Music of Lee Scratch Perry,2008,6.10,"Biography,Documentary,Music"
4687,tt0858479,Smart People,2008,6.20,"Comedy,Drama,Romance"
4688,tt0859163,The Mummy: Tomb of the Dragon Emperor,2008,5.20,"Action,Adventure,Fantasy"
4689,tt0861689,Blindness,2008,6.60,"Drama,Mystery,Sci-Fi"
4690,tt0862846,Sunshine Cleaning,2008,6.90,"Comedy,Drama"
4691,tt0864761,The Duchess,2008,6.90,"Biography,Drama,History"
4692,tt0865297,The Black Balloon,2008,7.30,"Drama,Romance"
4693,tt0865554,The Informers,2008,5.00,"Crime,Drama,Thriller"
4694,tt0865556,The Forbidden Kingdom,2008,6.60,"Action,Adventure,Fantasy"
4695,tt0866439,Made of Honor,2008,5.90,"Comedy,Romance"
4696,tt0867334,Jolene,2008,6.50,Drama
4697,tt0867591,Smother,2008,4.70,"Comedy,Drama"
4698,tt0869994,Paris,2008,6.90,"Comedy,Drama,Romance"
4699,tt0870111,Frost/Nixon,2008,7.70,"Biography,Drama"
4700,tt0870122,Humboldt County,2008,6.40,"Comedy,Drama"
4701,tt0870204,Boot Camp,2008,5.90,"Crime,Drama,Thriller"
4702,tt0871426,Baby Mama,2008,6.00,"Comedy,Romance"
4703,tt0874425,Pretty Ugly People,2008,5.00,Comedy
4704,tt0876233,The Last Word,2008,6.30,"Drama,Romance"
4705,tt0876563,Ponyo,2008,7.70,"Adventure,Animation,Comedy"
4706,tt0878700,"New Orleans, Mon Amour",2008,6.00,Drama
4707,tt0880578,Untraceable,2008,6.20,"Crime,Mystery,Thriller"
4708,tt0884038,El camino,2008,6.80,Drama
4709,tt0884224,"War, Inc.",2008,5.70,"Action,Comedy,Thriller"
4710,tt0887883,Burn After Reading,2008,7.00,"Comedy,Crime,Drama"
4711,tt0887912,The Hurt Locker,2008,7.60,"Drama,History,Thriller"
4712,tt0888693,Sleepwalking,2008,6.20,Drama
4713,tt0889134,Finding Amanda,2008,5.60,"Comedy,Drama"
4714,tt0889588,The Children of Huang Shi,2008,7.10,"Drama,War"
4715,tt0892255,Che: Part One,2008,7.20,"Biography,Drama,History"
4716,tt0892899,Outpost,2008,5.90,"Action,Horror,Sci-Fi"
4717,tt0893322,The Dissection of Thanksgiving,2008,6.70,Comedy
4718,tt0893402,Franklyn,2008,6.20,"Drama,Fantasy,Sci-Fi"
4719,tt0896031,The Loss of a Teardrop Diamond,2008,5.90,"Drama,Romance"
4720,tt0899128,100 Feet,2008,5.50,"Horror,Mystery,Thriller"
4721,tt0902337,Under Still Waters,2008,5.10,"Drama,Thriller"
4722,tt0903627,Julia,2008,7.10,"Crime,Drama,Thriller"
4723,tt0910936,Pineapple Express,2008,7.00,"Action,Comedy,Crime"
4724,tt0914797,Bottle Shock,2008,6.80,"Comedy,Drama"
4725,tt0914798,The Boy in the Striped Pajamas,2008,7.80,"Drama,War"
4726,tt0918927,Doubt,2008,7.50,"Drama,Mystery"
4727,tt0920458,Flame & Citron,2008,7.30,"Action,Drama,History"
4728,tt0923600,Baghead,2008,6.00,"Comedy,Drama,Horror"
4729,tt0926129,Prom Night,2008,3.90,"Horror,Mystery"
4730,tt0932669,Older Than America,2008,5.60,Drama
4731,tt0936501,Taken,2008,7.80,"Action,Crime,Thriller"
4732,tt0940580,Afterwards,2008,5.90,"Drama,Mystery,Thriller"
4733,tt0942385,Tropic Thunder,2008,7.00,"Action,Comedy"
4734,tt0947802,Lakeview Terrace,2008,6.10,"Crime,Drama,Thriller"
4735,tt0948547,Fragments,2008,5.70,"Crime,Drama"
4736,tt0949731,The Happening,2008,5.00,"Sci-Fi,Thriller"
4737,tt0951216,Mad Money,2008,5.80,"Comedy,Crime,Thriller"
4738,tt0954990,The Yellow Handkerchief,2008,6.80,"Drama,Romance"
4739,tt0956038,Nights in Rodanthe,2008,6.00,"Drama,Romance"
4740,tt0959337,Revolutionary Road,2008,7.30,"Drama,Romance"
4741,tt0960144,You Don't Mess with the Zohan,2008,5.50,"Action,Comedy"
4742,tt0960731,Bedtime Stories,2008,6.10,"Comedy,Family,Fantasy"
4743,tt0961108,Fireflies in the Garden,2008,6.50,Drama
4744,tt0962726,High School Musical 3: Senior Year,2008,4.60,"Comedy,Drama,Family"
4745,tt0963743,"Angus, Thongs and Perfect Snogging",2008,6.40,"Comedy,Drama,Romance"
4746,tt0963794,The Ruins,2008,5.90,Horror
4747,tt0964516,Fashion,2008,7.00,"Drama,Romance"
4748,tt0964586,Skin,2008,6.90,"Biography,Drama"
4749,tt0970411,City of Ember,2008,6.50,"Adventure,Family,Fantasy"
4750,tt0970416,The Day the Earth Stood Still,2008,5.50,"Drama,Sci-Fi,Thriller"
4751,tt0970468,Miss Pettigrew Lives for a Day,2008,7.10,"Comedy,Romance"
4752,tt0974554,Elegy,2008,6.80,"Drama,Romance"
4753,tt0974613,The Other Man,2008,5.50,"Drama,Mystery,Thriller"
4754,tt0976036,The Frequency of Claire,2008,6.90,Comedy
4755,tt0976051,The Reader,2008,7.60,"Drama,Romance"
4756,tt0976247,"Surfer, Dude",2008,4.70,Comedy
4757,tt0977214,Hero Wanted,2008,5.70,"Action,Crime,Drama"
4758,tt0978759,Frozen River,2008,7.20,"Crime,Drama"
4759,tt0981072,The Lucky Ones,2008,7.00,"Comedy,Drama,War"
4760,tt0981227,Nick and Norah's Infinite Playlist,2008,6.70,"Comedy,Drama,Music"
4761,tt0983909,Real Time,2008,6.80,"Comedy,Drama"
4762,tt0984200,Incendiary,2008,5.90,"Drama,Romance,Thriller"
4763,tt0985699,Valkyrie,2008,7.10,"Drama,History,Thriller"
4764,tt0988047,Traitor,2008,7.00,"Action,Crime,Drama"
4765,tt0988595,27 Dresses,2008,6.10,"Comedy,Romance"
4766,tt0995039,Ghost Town,2008,6.70,"Comedy,Drama,Fantasy"
4767,tt0996962,Modern Love,2008,5.30,"Comedy,Musical,Romance"
4768,tt0997047,College Road Trip,2008,4.30,"Adventure,Comedy,Drama"
4769,tt0999872,Thomas Kinkade's Christmas Cottage,2008,6.50,"Biography,Drama"
4770,tt1002966,Ca$h,2008,6.00,"Comedy,Crime,Thriller"
4771,tt1007028,Zack and Miri Make a Porno,2008,6.60,"Comedy,Romance"
4772,tt1007950,Diminished Capacity,2008,5.70,Comedy
4773,tt1010418,Lullaby,2008,4.80,Thriller
4774,tt1012804,Redbelt,2008,6.80,"Drama,Sport"
4775,tt1013753,Milk,2008,7.60,"Biography,Drama"
4776,tt1014775,Beverly Hills Chihuahua,2008,3.70,"Adventure,Comedy,Drama"
4777,tt1014806,The Poker House,2008,6.40,Drama
4778,tt1015470,A Single Woman,2008,6.10,Biography
4779,tt1015474,Train,2008,4.80,"Horror,Thriller"
4780,tt1015976,Columbus Day,2008,5.50,"Crime,Drama,Thriller"
4781,tt1017430,Days of Wrath,2008,7.10,Drama
4782,tt1018785,The Sisterhood of the Traveling Pants 2,2008,6.20,"Comedy,Drama,Family"
4783,tt1018789,Spirit of the Forest,2008,4.90,"Adventure,Animation,Comedy"
4784,tt1018818,Assassination of a High School President,2008,6.30,"Comedy,Crime,Mystery"
4785,tt1020530,Eden Lake,2008,6.80,"Horror,Thriller"
4786,tt1023111,Never Back Down,2008,6.60,"Action,Drama,Sport"
4787,tt1023342,Of Boys and Men,2008,6.40,Drama
4788,tt1024255,Wild Child,2008,6.10,"Comedy,Drama,Romance"
4789,tt1024715,Choke,2008,6.50,"Comedy,Drama"
4790,tt1024733,$5 a Day,2008,6.40,"Comedy,Drama"
4791,tt1027862,Swing Vote,2008,6.10,"Comedy,Drama"
4792,tt1029120,Henry Poole Is Here,2008,6.50,"Comedy,Drama"
4793,tt1029134,Birds of America,2008,6.20,"Comedy,Drama"
4794,tt1029241,Vinyan,2008,5.30,"Drama,Horror,Thriller"
4795,tt1031969,The Rocker,2008,6.20,"Comedy,Music"
4796,tt1032755,RocknRolla,2008,7.30,"Action,Crime,Thriller"
4797,tt1033643,What Happens in Vegas,2008,6.10,"Comedy,Romance"
4798,tt1034303,Defiance,2008,7.20,"Action,Drama,History"
4799,tt1034325,Phoebe in Wonderland,2008,7.20,Drama
4800,tt1037156,Stone of Destiny,2008,6.80,"Adventure,Crime,Drama"
4801,tt1037218,Flashbacks of a Fool,2008,6.80,Drama
4802,tt1041753,Harold,2008,5.50,Comedy
4803,tt1042499,Filth and Wisdom,2008,5.60,"Comedy,Drama,Music"
4804,tt1042877,Cadillac Records,2008,7.00,"Biography,Drama,Music"
4805,tt1043838,Conspiracy,2008,4.60,"Action,Drama,Mystery"
4806,tt1045670,Happy-Go-Lucky,2008,7.00,"Comedy,Drama,Romance"
4807,tt1046163,My Best Friend's Girl,2008,5.90,"Comedy,Romance"
4808,tt1046947,Last Chance Harvey,2008,6.70,"Drama,Romance"
4809,tt1046997,Miracle at St. Anna,2008,6.00,"Action,Crime,Drama"
4810,tt1047494,Meet the Browns,2008,4.20,"Comedy,Drama,Romance"
4811,tt1047832,Linewatch,2008,5.50,"Crime,Drama,Thriller"
4812,tt1054588,Flash of Genius,2008,7.00,"Biography,Drama"
4813,tt1057581,How to Be,2008,5.70,"Comedy,Drama"
4814,tt1058743,Pretty Bird,2008,5.00,Comedy
4815,tt1059786,Eagle Eye,2008,6.60,"Action,Mystery,Thriller"
4816,tt1060277,Cloverfield,2008,7.00,"Action,Horror,Sci-Fi"
4817,tt1064801,Red Canyon,2008,3.80,"Action,Horror,Thriller"
4818,tt1068641,The Burning Plain,2008,6.80,"Crime,Drama,Romance"
4819,tt1068649,I've Loved You So Long,2008,7.60,Drama
4820,tt1068669,Telstar: The Joe Meek Story,2008,6.50,"Biography,Drama,Music"
4821,tt1068680,Yes Man,2008,6.80,"Comedy,Romance"
4822,tt1071203,Reflections,2008,4.70,"Crime,Drama,Horror"
4823,tt1073241,Nothing But the Truth,2008,7.20,"Crime,Drama,Mystery"
4824,tt1079980,Death in Love,2008,5.00,"Drama,Romance,War"
4825,tt1082599,Stag Night,2008,4.90,"Horror,Thriller"
4826,tt1082853,Management,2008,5.90,"Comedy,Drama,Romance"
4827,tt1082886,The Wackness,2008,7.00,"Comedy,Drama,Romance"
4828,tt1083450,Dummy,2008,7.00,Drama
4829,tt1084950,Rachel Getting Married,2008,6.70,"Drama,Romance"
4830,tt1086216,Uncertainty,2008,5.80,"Drama,Romance,Thriller"
4831,tt1087527,Trucker,2008,6.70,Drama
4832,tt1091751,The Longshots,2008,5.20,"Biography,Comedy,Drama"
4833,tt1098356,Long Weekend,2008,5.10,"Drama,Horror,Thriller"
4834,tt1099212,Twilight,2008,5.20,"Drama,Fantasy,Romance"
4835,tt1103221,Fix,2008,6.30,Drama
4836,tt1103275,Two Lovers,2008,7.10,"Drama,Romance"
4837,tt1104083,Little Ashes,2008,6.60,"Biography,Drama,Romance"
4838,tt1104733,Hamlet 2,2008,6.40,"Comedy,Music"
4839,tt1109477,The Human Contract,2008,5.20,Drama
4840,tt1111948,Soul Men,2008,6.50,"Comedy,Drama,Music"
4841,tt1125849,The Wrestler,2008,7.90,"Drama,Sport"
4842,tt1129415,The Daisy Chain,2008,5.10,"Drama,Horror,Thriller"
4843,tt1129442,Transporter 3,2008,6.10,"Action,Adventure,Crime"
4844,tt1130980,A Deal Is a Deal,2008,6.20,"Comedy,Drama"
4845,tt1130988,JCVD,2008,7.20,"Comedy,Crime,Drama"
4846,tt1133991,What Doesn't Kill You,2008,6.60,"Crime,Drama"
4847,tt1134801,Bouquet final,2008,5.90,Comedy
4848,tt1135985,Sex Drive,2008,6.50,"Adventure,Comedy,Romance"
4849,tt1139662,Hope & Redemption: The Lena Baker Story,2008,5.90,"Crime,Drama,History"
4850,tt1150947,"Lovely, Still",2008,7.20,"Drama,Romance"
4851,tt1151915,Nothing Like the Holidays,2008,6.10,"Comedy,Drama,Romance"
4852,tt1152850,Wendy and Lucy,2008,7.10,Drama
4853,tt1153543,The Coverup,2008,5.20,"Crime,Drama,Mystery"
4854,tt1172570,Bronson,2008,7.10,"Action,Biography,Crime"
4855,tt1172992,Derek,2008,7.30,Documentary
4856,tt1175491,W.,2008,6.30,"Biography,Drama,History"
4857,tt1175506,Me and Orson Welles,2008,6.80,"Comedy,Drama"
4858,tt1182937,Rab Ne Bana Di Jodi,2008,7.20,"Comedy,Drama,Music"
4859,tt1185420,Dostana,2008,6.50,"Comedy,Drama,Romance"
4860,tt1186248,Nights and Weekends,2008,6.20,"Drama,Romance"
4861,tt1187042,Grindstone Road,2008,4.60,"Horror,Mystery,Thriller"
4862,tt1189367,Yeast,2008,5.50,Drama
4863,tt1194616,LOL (Laughing Out Loud) ??,2008,6.30,"Comedy,Romance"
4864,tt1198408,Tenure,2008,6.10,Comedy
4865,tt1202056,Waveriders,2008,7.30,"Adventure,Biography,Documentary"
4866,tt1204315,Meerkat Manor: The Story Begins,2008,7.20,"Documentary,Family"
4867,tt1259014,Mesrine Part 1: Killer Instinct,2008,7.60,"Action,Biography,Crime"
4868,tt1266545,Chamku,2008,4.20,"Action,Crime,Drama"
4869,tt1275590,De l'autre c??t?? du lit,2008,5.50,Comedy
4870,tt1277737,The Stoning of Soraya M.,2008,8.00,Drama
4871,tt1286809,La journ??e de la jupe,2008,7.00,Drama
4872,tt1320302,Truth in 24,2008,8.40,"Documentary,Sport"
4873,tt1321813,The Burning Season,2008,7.00,Documentary
4874,tt1326150,The John Akii Bua Story: An African Tragedy,2008,7.70,Documentary
4875,tt1489264,Vigilante,2008,2.90,Action
4876,tt1505064,Deathbowl to Downtown,2008,7.10,"Documentary,Sport"
4877,tt0295911,Corso: The Last Beat,2009,8.00,Documentary
4878,tt0327597,Coraline,2009,7.70,"Animation,Family,Fantasy"
4879,tt0361748,Inglourious Basterds,2009,8.30,"Adventure,Drama,War"
4880,tt0362478,The Box,2009,5.60,"Drama,Fantasy,Mystery"
4881,tt0365929,Whiteout,2009,5.50,"Action,Crime,Mystery"
4882,tt0374853,Malice in Wonderland,2009,6.10,"Adventure,Drama,Fantasy"
4883,tt0375568,Astro Boy,2009,6.30,"Action,Animation,Comedy"
4884,tt0380510,The Lovely Bones,2009,6.70,"Drama,Fantasy,Thriller"
4885,tt0386117,Where the Wild Things Are,2009,6.80,"Adventure,Drama,Family"
4886,tt0403702,Youth in Revolt,2009,6.50,"Comedy,Drama,Romance"
4887,tt0409459,Watchmen,2009,7.60,"Action,Drama,Mystery"
4888,tt0417205,Tom Cool,2009,5.80,Comedy
4889,tt0417741,Harry Potter and the Half-Blood Prince,2009,7.60,"Adventure,Family,Fantasy"
4890,tt0432283,Fantastic Mr. Fox,2009,7.80,"Adventure,Animation,Comedy"
4891,tt0432314,Leningrad,2009,6.10,"Drama,War"
4892,tt0433362,Daybreakers,2009,6.50,"Action,Horror,Sci-Fi"
4893,tt0436339,G-Force,2009,5.10,"Action,Adventure,Animation"
4894,tt0437405,Paper Man,2009,6.60,"Comedy,Drama"
4895,tt0438488,Terminator Salvation,2009,6.60,"Action,Adventure,Sci-Fi"
4896,tt0448011,Knowing,2009,6.20,"Drama,Mystery,Sci-Fi"
4897,tt0450336,Blood Creek,2009,5.40,Horror
4898,tt0450405,Cirque du Freak: The Vampire's Assistant,2009,5.90,"Action,Adventure,Fantasy"
4899,tt0452694,The Time Traveler's Wife,2009,7.10,"Drama,Fantasy,Romance"
4900,tt0457400,Land of the Lost,2009,5.40,"Adventure,Comedy,Sci-Fi"
4901,tt0458525,X-Men Origins: Wolverine,2009,6.60,"Action,Adventure,Sci-Fi"
4902,tt0465580,Push,2009,6.10,"Action,Sci-Fi,Thriller"
4903,tt0472033,9,2009,7.10,"Action,Adventure,Animation"
4904,tt0472198,Notorious,2009,6.70,"Biography,Crime,Drama"
4905,tt0473705,State of Play,2009,7.10,"Crime,Drama,Mystery"
4906,tt0485601,The Secret of Kells,2009,7.70,"Adventure,Animation,Family"
4907,tt0485947,Mr. Nobody,2009,7.90,"Drama,Fantasy,Romance"
4908,tt0487958,Stephanie's Image,2009,5.40,"Crime,Drama"
4909,tt0489049,Fanboys,2009,6.60,"Adventure,Comedy,Drama"
4910,tt0490087,Black Water Transit,2009,6.90,"Crime,Drama"
4911,tt0492044,The Haunting in Connecticut,2009,5.90,"Drama,Horror,Mystery"
4912,tt0493451,The Skeptic,2009,5.80,"Horror,Thriller"
4913,tt0494864,Tenderness,2009,5.50,"Crime,Drama,Thriller"
4914,tt0499549,Avatar,2009,7.80,"Action,Adventure,Fantasy"
4915,tt0762125,Planet 51,2009,6.10,"Adventure,Animation,Comedy"
4916,tt0765010,Brothers,2009,7.10,"Drama,Thriller,War"
4917,tt0780511,Everybody's Fine,2009,7.10,"Adventure,Drama"
4918,tt0780567,Imagine That,2009,5.60,"Comedy,Drama,Family"
4919,tt0785006,Hotel for Dogs,2009,5.40,"Comedy,Family"
4920,tt0790627,Brief Interviews with Hideous Men,2009,5.60,"Comedy,Drama"
4921,tt0790712,The Messenger,2009,7.10,"Drama,Romance,War"
4922,tt0795351,Case 39,2009,6.20,"Horror,Mystery,Thriller"
4923,tt0795438,Not Easily Broken,2009,6.10,"Drama,Romance"
4924,tt0796366,Star Trek,2009,8.00,"Action,Adventure,Sci-Fi"
4925,tt0806203,Carriers,2009,6.00,"Drama,Horror,Sci-Fi"
4926,tt0808151,Angels & Demons,2009,6.70,"Mystery,Thriller"
4927,tt0810784,Bright Star,2009,7.00,"Biography,Drama,Romance"
4928,tt0814331,Spring Breakdown,2009,4.90,"Comedy,Romance"
4929,tt0814335,The Stepfather,2009,5.60,"Crime,Thriller"
4930,tt0815245,The Uninvited,2009,6.40,"Drama,Horror,Mystery"
4931,tt0821640,Ghosts of Girlfriends Past,2009,5.80,"Comedy,Fantasy,Romance"
4932,tt0821642,The Soloist,2009,6.70,"Biography,Drama,Music"
4933,tt0824758,The Last Station,2009,7.00,"Biography,Drama,Romance"
4934,tt0828103,Taking Chances,2009,4.50,Comedy
4935,tt0832318,What Goes Up,2009,5.70,Drama
4936,tt0838232,The Pink Panther 2,2009,5.60,"Adventure,Comedy,Crime"
4937,tt0838247,After.Life,2009,5.90,"Drama,Horror,Mystery"
4938,tt0844471,Cloudy with a Chance of Meatballs,2009,7.00,"Action,Adventure,Animation"
4939,tt0857275,Wonderful World,2009,6.20,"Drama,Romance"
4940,tt0862467,Valhalla Rising,2009,6.00,"Adventure,Drama,Fantasy"
4941,tt0870937,Open Graves,2009,4.20,"Horror,Thriller"
4942,tt0870984,Antichrist,2009,6.60,"Drama,Horror"
4943,tt0874271,Elsewhere,2009,5.60,"Crime,Drama,Thriller"
4944,tt0875034,Nine,2009,5.80,"Drama,Musical,Romance"
4945,tt0878804,The Blind Side,2009,7.70,"Biography,Drama,Sport"
4946,tt0880570,The Ministers,2009,4.50,"Crime,Drama"
4947,tt0881891,All About Steve,2009,4.80,"Comedy,Romance"
4948,tt0889583,Br??no,2009,5.80,Comedy
4949,tt0891592,Street Fighter: The Legend of Chun-Li,2009,3.70,"Action,Crime,Fantasy"
4950,tt0892767,Horsemen,2009,5.60,"Crime,Drama,Mystery"
4951,tt0892782,Monsters vs. Aliens,2009,6.50,"Action,Adventure,Animation"
4952,tt0896529,Cairo Time,2009,6.70,"Drama,Romance"
4953,tt0898367,The Road,2009,7.30,"Adventure,Drama"
4954,tt0899106,Love Happens,2009,5.60,"Drama,Romance"
4955,tt0901476,Bride Wars,2009,5.50,"Comedy,Romance"
4956,tt0910554,Frequently Asked Questions About Time Travel,2009,7.10,"Comedy,Sci-Fi"
4957,tt0910905,In the Electric Mist,2009,6.10,"Crime,Drama,Mystery"
4958,tt0913354,Armored,2009,5.70,"Action,Crime,Thriller"
4959,tt0913413,The Marc Pease Experience,2009,4.10,"Comedy,Drama,Music"
4960,tt0913425,Broken Embraces,2009,7.20,"Drama,Romance,Thriller"
4961,tt0914837,44 Inch Chest,2009,5.80,"Crime,Drama"
4962,tt0924129,Crossing Over,2009,6.80,"Crime,Drama"
4963,tt0926380,The Boys Are Back,2009,6.90,Drama
4964,tt0929632,Precious,2009,7.30,Drama
4965,tt0940657,Arthur and the Revenge of Maltazard,2009,5.30,"Adventure,Animation,Family"
4966,tt0951335,The New Daughter,2009,5.30,"Horror,Thriller"
4967,tt0960098,Winter of Frozen Dreams,2009,4.80,"Crime,Drama"
4968,tt0962736,The Young Victoria,2009,7.30,"Biography,Drama,History"
4969,tt0963178,The International,2009,6.50,"Action,Crime,Drama"
4970,tt0964185,Tetro,2009,6.90,Drama
4971,tt0971209,A Perfect Getaway,2009,6.50,"Adventure,Mystery,Thriller"
4972,tt0974014,Creation,2009,6.70,"Biography,Drama,Romance"
4973,tt0974661,17 Again,2009,6.40,"Comedy,Drama,Family"
4974,tt0976222,Bandslam,2009,6.40,"Comedy,Drama,Family"
4975,tt0976238,Old Dogs,2009,5.40,"Comedy,Family"
4976,tt0976246,Little New York,2009,5.90,"Comedy,Crime,Drama"
4977,tt0978762,Mary and Max,2009,8.10,"Animation,Comedy,Drama"
4978,tt0981042,Like Dandelion Dust,2009,7.10,Drama
4979,tt0985058,Metropia,2009,6.30,"Animation,Drama,Mystery"
4980,tt0985695,The Smell of Success,2009,5.30,Comedy
4981,tt0986263,Surrogates,2009,6.30,"Action,Sci-Fi,Thriller"
4982,tt0988045,Sherlock Holmes,2009,7.60,"Action,Adventure,Crime"
4983,tt0991174,Ingenious,2009,5.80,"Comedy,Drama,Romance"
4984,tt1001508,He's Just Not That Into You,2009,6.40,"Comedy,Drama,Romance"
4985,tt1003034,Perrier's Bounty,2009,6.40,"Action,Comedy,Crime"
4986,tt1007018,The Open Road,2009,5.50,"Comedy,Drama"
4987,tt1012729,Helen,2009,6.40,Drama
4988,tt1013752,Fast & Furious,2009,6.60,"Action,Crime,Thriller"
4989,tt1016321,Adrift,2009,6.80,Drama
4990,tt1017460,Splice,2009,5.80,"Drama,Horror,Sci-Fi"
4991,tt1022603,500 Days of Summer,2009,7.70,"Comedy,Drama,Romance"
4992,tt1023346,True Adolescents,2009,6.00,"Comedy,Drama"
4993,tt1023441,Coco Chanel & Igor Stravinsky,2009,6.40,"Drama,Music,Romance"
4994,tt1024744,I Come with the Rain,2009,5.50,Thriller
4995,tt1032819,Powder Blue,2009,6.30,Drama
4996,tt1032825,Love and Other Impossible Pursuits,2009,6.40,Drama
4997,tt1034032,Gamer,2009,5.80,"Action,Sci-Fi,Thriller"
4998,tt1034090,All's Faire in Love,2009,5.00,Comedy
4999,tt1034302,The Cry of the Owl,2009,6.00,"Drama,Thriller"
5000,tt1034419,White Lightnin',2009,7.10,"Biography,Drama"
5001,tt1038043,Mammoth,2009,6.90,"Drama,Romance"
5002,tt1041829,The Proposal,2009,6.70,"Comedy,Drama,Romance"
5003,tt1043852,Lascars,2009,7.00,"Animation,Comedy"
5004,tt1045772,I Love You Phillip Morris,2009,6.60,"Biography,Comedy,Crime"
5005,tt1045778,Year One,2009,4.90,"Adventure,Comedy"
5006,tt1046173,G.I. Joe: The Rise of Cobra,2009,5.80,"Action,Adventure,Sci-Fi"
5007,tt1054606,The Imaginarium of Doctor Parnassus,2009,6.80,"Adventure,Fantasy,Mystery"
5008,tt1055369,Transformers: Revenge of the Fallen,2009,6.00,"Action,Adventure,Sci-Fi"
5009,tt1057500,Invictus,2009,7.40,"Biography,Drama,History"
5010,tt1058017,The Invention of Lying,2009,6.40,"Comedy,Fantasy,Romance"
5011,tt1059925,According to Greta,2009,6.30,"Drama,Romance"
5012,tt1067104,Burlesque Fairytales,2009,6.30,"Drama,Thriller"
5013,tt1067106,A Christmas Carol,2009,6.80,"Animation,Drama,Family"
5014,tt1075113,Don't Look Back,2009,5.90,"Drama,Horror,Mystery"
5015,tt1075417,Race to Witch Mountain,2009,5.70,"Action,Adventure,Family"
5016,tt1075419,Shinjuku Incident,2009,7.10,"Action,Crime,Drama"
5017,tt1078588,My Sister's Keeper,2009,7.40,"Drama,Family"
5018,tt1078885,Deep in the Valley,2009,4.40,Comedy
5019,tt1078912,Night at the Museum: Battle of the Smithsonian,2009,5.90,"Adventure,Comedy,Family"
5020,tt1078940,Couples Retreat,2009,5.50,Comedy
5021,tt1079968,Jack and the Beanstalk,2009,4.80,"Adventure,Comedy,Family"
5022,tt1080016,Ice Age: Dawn of the Dinosaurs,2009,7.00,"Action,Adventure,Animation"
5023,tt1082601,Fighting,2009,5.60,"Action,Drama,Sport"
5024,tt1091722,Adventureland,2009,6.80,"Comedy,Drama,Romance"
5025,tt1093908,Confessions of a Shopaholic,2009,5.90,"Comedy,Family,Romance"
5026,tt1094668,Jusqu'?? toi,2009,6.10,"Comedy,Romance"
5027,tt1095174,New in Town,2009,5.60,"Comedy,Romance"
5028,tt1095217,Bad Lieutenant: Port of Call New Orleans,2009,6.60,"Crime,Drama"
5029,tt1098327,Dragonball: Evolution,2009,2.60,"Action,Adventure,Fantasy"
5030,tt1100053,Tormented,2009,5.20,"Comedy,Horror"
5031,tt1100119,Shorts,2009,4.80,"Comedy,Family,Fantasy"
5032,tt1105512,The Missing Person,2009,6.20,Drama
5033,tt1107816,Giallo,2009,4.40,"Horror,Thriller"
5034,tt1107948,Saving Grace B. Jones,2009,5.40,"Drama,Thriller"
5035,tt1111422,The Taking of Pelham 123,2009,6.40,"Action,Crime,Thriller"
5036,tt1111918,The Line,2009,5.20,"Action,Crime,Drama"
5037,tt1114677,Hannah Montana: The Movie,2009,4.30,"Comedy,Drama,Family"
5038,tt1114680,That Evening Sun,2009,7.10,Drama
5039,tt1114740,Paul Blart: Mall Cop,2009,5.20,"Action,Comedy,Crime"
5040,tt1119123,Accidents Happen,2009,6.10,"Comedy,Drama"
5041,tt1119191,The Killing Room,2009,5.70,"Mystery,Thriller"
5042,tt1119646,The Hangover,2009,7.70,Comedy
5043,tt1121931,Crank: High Voltage,2009,6.20,"Action,Crime,Thriller"
5044,tt1121977,Mother and Child,2009,7.20,"Drama,Romance"
5045,tt1124061,Why We Laugh: Black Comedians on Black Comedy,2009,7.00,"Comedy,Documentary"
5046,tt1124377,John Rabe,2009,7.20,"Biography,Drama,History"
5047,tt1127180,Drag Me to Hell,2009,6.60,"Horror,Thriller"
5048,tt1127221,Not Forgotten,2009,4.90,Thriller
5049,tt1127877,Cold Souls,2009,6.50,"Comedy,Drama"
5050,tt1127896,Taking Woodstock,2009,6.70,"Biography,Comedy,Drama"
5051,tt1129445,Amelia,2009,5.80,"Adventure,Biography,Drama"
5052,tt1130080,The Informant!,2009,6.50,"Comedy,Crime,Drama"
5053,tt1131729,Pirate Radio,2009,7.40,"Comedy,Drama,Music"
5054,tt1131734,Jennifer's Body,2009,5.10,"Comedy,Horror"
5055,tt1133993,Serious Moonlight,2009,5.40,"Comedy,Crime,Romance"
5056,tt1133995,The Way of War,2009,3.30,"Action,Thriller"
5057,tt1134629,The Private Lives of Pippa Lee,2009,6.40,"Comedy,Drama,Romance"
5058,tt1134664,Boogie Woogie,2009,5.20,"Comedy,Drama"
5059,tt1135095,Tell Tale,2009,5.50,"Drama,Horror,Sci-Fi"
5060,tt1135487,Duplicity,2009,6.20,"Comedy,Crime,Romance"
5061,tt1135503,Julie & Julia,2009,7.00,"Biography,Drama,Romance"
5062,tt1135525,The Slammin' Salmon,2009,6.50,Comedy
5063,tt1138489,Personal Effects,2009,6.30,Drama
5064,tt1139282,Stolen,2009,6.10,"Crime,Drama,Mystery"
5065,tt1139668,The Unborn,2009,4.80,"Drama,Horror,Mystery"
